path,category,filename,bytes,sha256,source_url,product,doc_type,title
knowledge_fabric/fda_files/documents/K150461.pdf,fda_document,K150461.pdf,346117,29eb54611a4a814b67418b768b67c2dbc7237164626aa8079364c0eeee391645,https://www.accessdata.fda.gov/cdrh_docs/pdf15/K150461.pdf,,FDA 510(k) Summary,K150461
knowledge_fabric/fda_files/documents/K151982.pdf,fda_document,K151982.pdf,1463941,ca9a0747cc8c7cccfa35c9f1425d91c06e09d88cefbc3fbe209a0a610c1b122f,https://www.accessdata.fda.gov/cdrh_docs/pdf15/K151982.pdf,,FDA 510(k) Summary,K151982
knowledge_fabric/fda_files/documents/K152986.pdf,fda_document,K152986.pdf,399266,5a2fbb774bcc30599de42643babfe9a2a3685add6cb77708d2814dbd9439a6a7,https://www.accessdata.fda.gov/cdrh_docs/pdf15/K152986.pdf,,FDA 510(k) Summary,K152986
knowledge_fabric/fda_files/documents/K160156.pdf,fda_document,K160156.pdf,261798,5c9287e3df76c0cbca1ea418ccded45615685ca36d4a8f8848eca100bc5b399f,https://www.accessdata.fda.gov/cdrh_docs/pdf16/K160156.pdf,,FDA 510(k) Summary,K160156
knowledge_fabric/fda_files/documents/K160990.pdf,fda_document,K160990.pdf,105702,cb93b107e89952ccad12ede1c3d7d2f0d41bd7778064ec12350a2efadc74ef01,https://www.accessdata.fda.gov/cdrh_docs/pdf16/K160990.pdf,,FDA 510(k) Summary,K160990
knowledge_fabric/fda_files/documents/K161856.pdf,fda_document,K161856.pdf,392339,33b728d4ea58d0eb20440bcc6c52c82f54970b19cae59623717915442ba95d0d,https://www.accessdata.fda.gov/cdrh_docs/pdf16/K161856.pdf,,FDA 510(k) Summary,K161856
knowledge_fabric/fda_files/documents/K170464.pdf,fda_document,K170464.pdf,157397,77e5166313bb5a27fdf917d12b0890044d718fc6b6661ca7252ec81c9d850af4,https://www.accessdata.fda.gov/cdrh_docs/pdf17/K170464.pdf,,FDA 510(k) Summary,K170464
knowledge_fabric/fda_files/documents/K171059.pdf,fda_document,K171059.pdf,425992,0a5d0cba0348e571613d3e6601722d7e185136e75df8111afa6fbc9fb9656648,https://www.accessdata.fda.gov/cdrh_docs/pdf17/K171059.pdf,,FDA 510(k) Summary,K171059
knowledge_fabric/fda_files/documents/K173797.pdf,fda_document,K173797.pdf,123472,04d27c23cbf242b1ef68bb0305313eeb62e60f7c18871d7958fdc1772a9cfb4e,https://www.accessdata.fda.gov/cdrh_docs/pdf17/K173797.pdf,,FDA 510(k) Summary,K173797
knowledge_fabric/fda_files/documents/K180186.pdf,fda_document,K180186.pdf,145718,44d9c6425cf4b483617aa4ac32d299e8f86596a721f5b94603f7e1499fc44aba,https://www.accessdata.fda.gov/cdrh_docs/pdf18/K180186.pdf,,FDA 510(k) Summary,K180186
knowledge_fabric/fda_files/documents/K180340.pdf,fda_document,K180340.pdf,138847,43a1b863fed958a9324b5f4659b108e57715ac3b6b0a7ca56290f2cf7caa8e58,https://www.accessdata.fda.gov/cdrh_docs/pdf18/K180340.pdf,,FDA 510(k) Summary,K180340
knowledge_fabric/fda_files/documents/K180428.pdf,fda_document,K180428.pdf,176707,b9d73a25fb72d89a455d52701f259b7f78838bb1875a3748ae236264fd307b41,https://www.accessdata.fda.gov/cdrh_docs/pdf18/K180428.pdf,,FDA 510(k) Summary,K180428
knowledge_fabric/fda_files/documents/K182549.pdf,fda_document,K182549.pdf,192166,c092b620bffc0d7eb15e40249a071c078171f7ba2e70e3b0b6de5d9228f36a47,https://www.accessdata.fda.gov/cdrh_docs/pdf18/K182549.pdf,,FDA 510(k) Summary,K182549
knowledge_fabric/fda_files/documents/K182552.pdf,fda_document,K182552.pdf,184374,d235f077358745ee643ed5fbdae02517ba889c2fb052a2f57bf0f0e148d20550,https://www.accessdata.fda.gov/cdrh_docs/pdf18/K182552.pdf,,FDA 510(k) Summary,K182552
knowledge_fabric/fda_files/documents/K191365.pdf,fda_document,K191365.pdf,491630,dbb52280f305e0d5b6efa89456bf65b851a792785841b2a455f8dcd49a48ae44,https://www.accessdata.fda.gov/cdrh_docs/pdf19/K191365.pdf,,FDA 510(k) Summary,K191365
knowledge_fabric/fda_files/documents/K200204.pdf,fda_document,K200204.pdf,350323,2ba5aae003d6cc4d2eafde8d1a4d118e1ade76ecebad8948a86dd8e12f7d1b7f,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K200204.pdf,,FDA 510(k) Summary,K200204
knowledge_fabric/fda_files/documents/K200349.pdf,fda_document,K200349.pdf,341040,1249684a7c357aae9796b0fe1afb41a7c73600c2f56bdcb7ab995dea7bb52eab,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K200349.pdf,,FDA 510(k) Summary,K200349
knowledge_fabric/fda_files/structured/510k_clearances.csv,fda_structured,510k_clearances.csv,31368,5f84ca785cc4ebb1635cbecec7e6690403af7e6d75d1914f362dac71791e08d2,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/knowledge_sources/fda_structured/510k_clearances.csv,,structured_export,510k_clearances.csv
knowledge_fabric/fda_files/structured/device_recalls.csv,fda_structured,device_recalls.csv,47999,90d2a0c86ee55b92624ac6237de622ba223e0bb938067d543d9e8d189da80ff0,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/knowledge_sources/fda_structured/device_recalls.csv,,structured_export,device_recalls.csv
knowledge_fabric/fda_files/structured/enforcement_reports.csv,fda_structured,enforcement_reports.csv,16590,149a2de73934a8fab5e081852e81b2b6c5154b53e4910cfd4606acb235e29605,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/knowledge_sources/fda_structured/enforcement_reports.csv,,structured_export,enforcement_reports.csv
knowledge_fabric/fda_files/structured/establishment_registrations.csv,fda_structured,establishment_registrations.csv,81629,72d05ad0c22147980ed6ffa332f305e08853fa83dcb54ef59daf4fd6c7849fc2,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/knowledge_sources/fda_structured/establishment_registrations.csv,,structured_export,establishment_registrations.csv
knowledge_fabric/fda_files/structured/maude_adverse_events_sample.csv,fda_structured,maude_adverse_events_sample.csv,1821647,a6831691ead5ded21f6fd7b2a591cd723bb573b538a63a43d54fed7d0c700b23,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/knowledge_sources/fda_structured/maude_adverse_events_sample.csv,,structured_export,maude_adverse_events_sample.csv
knowledge_fabric/fda_files/structured/nova_ifu_document_index.csv,fda_structured,nova_ifu_document_index.csv,5056,4f9be217825980ea5409df400521926370bf4e5b99184e6e70cb604189a838f5,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/knowledge_sources/fda_structured/nova_ifu_document_index.csv,,structured_export,nova_ifu_document_index.csv
knowledge_fabric/fda_files/structured/novabiomedicaldocs_site_structure.csv,fda_structured,novabiomedicaldocs_site_structure.csv,3565,4e7b6088cf4a2992c046a27331456fb374e62b2e38215cd82e1ed3872c71233e,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/knowledge_sources/fda_structured/novabiomedicaldocs_site_structure.csv,,structured_export,novabiomedicaldocs_site_structure.csv
knowledge_fabric/fda_files/structured/product_code_classifications.csv,fda_structured,product_code_classifications.csv,3381,175409a78ddddb7f020782ae0a28712af8dceb0a0819d597c4415d0581792ec1,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/knowledge_sources/fda_structured/product_code_classifications.csv,,structured_export,product_code_classifications.csv
knowledge_fabric/fda_files/structured/udi_device_identifiers.csv,fda_structured,udi_device_identifiers.csv,90985,d754e56aa0956d0b3b834e8803245411dcff7396a18a0894970e33515d79aa2f,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/knowledge_sources/fda_structured/udi_device_identifiers.csv,,structured_export,udi_device_identifiers.csv
